Project59 ZF20-4A 030615
2.00
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 48.00 0.00 60.00 0.00 52.00 0.00 56.00 0.00 77.3794
4 0.00 0.00 108.00 0.00 36.00 0.00 72.00 0.00 1.92842
4 52.00 0.00 58.00 0.00 54.00 0.00 56.00 0.00 100.994
4 46.00 0.00 64.00 0.00 52.00 0.00 58.00 0.00 63.5614
4 50.00 0.00 62.00 0.00 54.00 0.00 58.00 0.00 75.1319
4 44.00 0.00 68.00 0.00 52.00 0.00 60.00 0.00 50.0732
4 20.00 0.00 92.00 0.00 44.00 0.00 68.00 0.00 7.80623
4 8.00 0.00 104.00 0.00 40.00 0.00 72.00 0.00 2.72288
4 32.00 0.00 80.00 0.00 48.00 0.00 64.00 0.00 20.4198
4 54.00 0.00 60.00 0.00 56.00 0.00 58.00 0.00 106.455
4 48.00 0.00 66.00 0.00 54.00 0.00 60.00 0.00 58.032
4 40.00 0.00 76.00 0.00 52.00 0.00 64.00 0.00 33.4346
4 4.00 0.00 112.00 0.00 40.00 0.00 76.00 0.00 1.96675
4 52.00 0.00 64.00 0.00 56.00 0.00 60.00 0.00 83.5587
4 28.00 0.00 88.00 0.00 48.00 0.00 68.00 0.00 14.0079
4 16.00 0.00 100.00 0.00 44.00 0.00 72.00 0.00 5.04773
4 56.00 0.00 62.00 0.00 58.00 0.00 60.00 0.00 115.277
4 50.00 0.00 68.00 0.00 56.00 0.00 62.00 0.00 58.5235
4 24.00 0.00 96.00 0.00 48.00 0.00 72.00 0.00 8.21062
4 48.00 0.00 72.00 0.00 56.00 0.00 64.00 0.00 48.9031
4 12.00 0.00 108.00 0.00 44.00 0.00 76.00 0.00 3.26565
4 0.00 0.00 120.00 0.00 40.00 0.00 80.00 0.00 1.2559
4 36.00 0.00 84.00 0.00 52.00 0.00 68.00 0.00 19.1849
4 54.00 0.00 66.00 0.00 58.00 0.00 62.00 0.00 78.9276
4 52.00 0.00 70.00 0.00 58.00 0.00 64.00 0.00 60.7541
4 58.00 0.00 64.00 0.00 60.00 0.00 62.00 0.00 106.205
4 32.00 0.00 92.00 0.00 52.00 0.00 72.00 0.00 11.9234
4 20.00 0.00 104.00 0.00 48.00 0.00 76.00 0.00 4.94074
4 44.00 0.00 80.00 0.00 56.00 0.00 68.00 0.00 31.441
4 56.00 0.00 68.00 0.00 60.00 0.00 64.00 0.00 71.8665
4 8.00 0.00 116.00 0.00 44.00 0.00 80.00 0.00 1.75478
4 54.00 0.00 72.00 0.00 60.00 0.00 66.00 0.00 57.9884
4 60.00 0.00 66.00 0.00 62.00 0.00 64.00 0.00 99.4773
4 58.00 0.00 70.00 0.00 62.00 0.00 66.00 0.00 70.0812
4 4.00 0.00 124.00 0.00 44.00 0.00 84.00 0.00 1.35995
4 40.00 0.00 88.00 0.00 56.00 0.00 72.00 0.00 20.4992
4 52.00 0.00 76.00 0.00 60.00 0.00 68.00 0.00 44.1259
4 28.00 0.00 100.00 0.00 52.00 0.00 76.00 0.00 7.3196
4 16.00 0.00 112.00 0.00 48.00 0.00 80.00 0.00 3.69612
4 62.00 0.00 68.00 0.00 64.00 0.00 66.00 0.00 93.5431
4 56.00 0.00 74.00 0.00 62.00 0.00 68.00 0.00 50.3841
4 24.00 0.00 108.00 0.00 52.00 0.00 80.00 0.00 4.41901
4 12.00 0.00 120.00 0.00 48.00 0.00 84.00 0.00 2.56827
4 60.00 0.00 72.00 0.00 64.00 0.00 68.00 0.00 65.0937
4 48.00 0.00 84.00 0.00 60.00 0.00 72.00 0.00 26.0154
4 0.00 0.00 132.00 0.00 44.00 0.00 88.00 0.00 0.987781
4 36.00 0.00 96.00 0.00 56.00 0.00 76.00 0.00 11.5898
4 64.00 0.00 70.00 0.00 66.00 0.00 68.00 0.00 79.0077
4 58.00 0.00 76.00 0.00 64.00 0.00 70.00 0.00 42.9314
4 32.00 0.00 104.00 0.00 56.00 0.00 80.00 0.00 6.73418
4 44.00 0.00 92.00 0.00 60.00 0.00 76.00 0.00 19.4898
4 20.00 0.00 116.00 0.00 52.00 0.00 84.00 0.00 2.85436
4 62.00 0.00 74.00 0.00 66.00 0.00 70.00 0.00 51.5864
4 56.00 0.00 80.00 0.00 64.00 0.00 72.00 0.00 31.3366
4 8.00 0.00 128.00 0.00 48.00 0.00 88.00 0.00 1.52095
4 60.00 0.00 78.00 0.00 66.00 0.00 72.00 0.00 36.7017
4 66.00 0.00 72.00 0.00 68.00 0.00 70.00 0.00 62.3042
4 64.00 0.00 76.00 0.00 68.00 0.00 72.00 0.00 41.3934
4 52.00 0.00 88.00 0.00 64.00 0.00 76.00 0.00 21.6803
4 4.00 0.00 136.00 0.00 48.00 0.00 92.00 0.00 1.18374
4 40.00 0.00 100.00 0.00 60.00 0.00 80.00 0.00 11.5979
4 28.00 0.00 112.00 0.00 56.00 0.00 84.00 0.00 4.63685
4 16.00 0.00 124.00 0.00 52.00 0.00 88.00 0.00 2.36247
4 68.00 0.00 74.00 0.00 70.00 0.00 72.00 0.00 58.8703
4 62.00 0.00 80.00 0.00 68.00 0.00 74.00 0.00 32.129
4 0.00 0.00 144.00 0.00 48.00 0.00 96.00 0.00 0.84276
4 48.00 0.00 96.00 0.00 64.00 0.00 80.00 0.00 13.263
4 24.00 0.00 120.00 0.00 56.00 0.00 88.00 0.00 3.16729
4 36.00 0.00 108.00 0.00 60.00 0.00 84.00 0.00 6.63875
4 66.00 0.00 78.00 0.00 70.00 0.00 74.00 0.00 44.1181
4 12.00 0.00 132.00 0.00 52.00 0.00 92.00 0.00 1.7125
4 60.00 0.00 84.00 0.00 68.00 0.00 76.00 0.00 25.2092
4 70.00 0.00 76.00 0.00 72.00 0.00 74.00 0.00 63.2369
4 64.00 0.00 82.00 0.00 70.00 0.00 76.00 0.00 31.1068
4 8.00 0.00 140.00 0.00 52.00 0.00 96.00 0.00 1.10051
4 56.00 0.00 92.00 0.00 68.00 0.00 80.00 0.00 17.4573
4 32.00 0.00 116.00 0.00 60.00 0.00 88.00 0.00 4.25861
4 44.00 0.00 104.00 0.00 64.00 0.00 84.00 0.00 9.32085
4 68.00 0.00 80.00 0.00 72.00 0.00 76.00 0.00 37.5814
4 20.00 0.00 128.00 0.00 56.00 0.00 92.00 0.00 2.12929
4 66.00 0.00 84.00 0.00 72.00 0.00 78.00 0.00 31.1505
4 72.00 0.00 78.00 0.00 74.00 0.00 76.00 0.00 52.8904
4 70.00 0.00 82.00 0.00 74.00 0.00 78.00 0.00 30.5018
4 40.00 0.00 112.00 0.00 64.00 0.00 88.00 0.00 6.23722
4 64.00 0.00 88.00 0.00 72.00 0.00 80.00 0.00 26.1891
4 16.00 0.00 136.00 0.00 56.00 0.00 96.00 0.00 1.82728
4 52.00 0.00 100.00 0.00 68.00 0.00 84.00 0.00 10.385
4 28.00 0.00 124.00 0.00 60.00 0.00 92.00 0.00 3.10182
4 4.00 0.00 148.00 0.00 52.00 0.00 100.00 0.00 0.854858
4 74.00 0.00 80.00 0.00 76.00 0.00 78.00 0.00 44.0814
4 68.00 0.00 86.00 0.00 74.00 0.00 80.00 0.00 28.4968
4 24.00 0.00 132.00 0.00 60.00 0.00 96.00 0.00 2.30519
4 72.00 0.00 84.00 0.00 76.00 0.00 80.00 0.00 33.45
4 48.00 0.00 108.00 0.00 68.00 0.00 88.00 0.00 6.62517
4 36.00 0.00 120.00 0.00 64.00 0.00 92.00 0.00 3.83583
4 12.00 0.00 144.00 0.00 56.00 0.00 100.00 0.00 1.32463
4 60.00 0.00 96.00 0.00 72.00 0.00 84.00 0.00 15.9124
4 76.00 0.00 82.00 0.00 78.00 0.00 80.00 0.00 48.3891
4 70.00 0.00 88.00 0.00 76.00 0.00 82.00 0.00 25.6139
4 56.00 0.00 104.00 0.00 72.00 0.00 88.00 0.00 10.3272
4 32.00 0.00 128.00 0.00 64.00 0.00 96.00 0.00 2.72917
4 8.00 0.00 152.00 0.00 56.00 0.00 104.00 0.00 0.828888
4 20.00 0.00 140.00 0.00 60.00 0.00 100.00 0.00 1.63079
4 74.00 0.00 86.00 0.00 78.00 0.00 82.00 0.00 36.5398
4 44.00 0.00 116.00 0.00 68.00 0.00 92.00 0.00 4.67597
